
1.51876,0.109278,0.00563812
2.09904,0.629756,0.00420666
2.39684,1.8367,0.00656986
2.24826,3.22619,0.00366974
2.19682,4.37385,0.00617313
2.10989,5.39924,0.00828075
2.10989,5.19924,0.00828075
