index,x,y,z
0,5.47935,0.319189,0
1,9.00941,0.921856,0
2,12.6066,1.95347,0
3,14.5351,4.42379,0
4,14.3139,9.58266,0
5,14.3,15.8,0
6,12.74,33.9998,0
7,8.88,56.084,0
8,3.93,71.1355,0
9,1.0,73.6513,0
10,-2.54089,74.892,0
11,-5.99119,74.5544,0
12,-10.726,74.3874,0
13,-13.5765,74.3878,0
14,-13.8324,74.2833,0
