index,x,y,z
0,2.41209,0.374651,0
1,-6.75753,-101.319,0
2,-92.9438,-46.3207,0
3,-141.743,-67.0911,0
4,-128.672,-11.3069,0
5,-45.8839,87.4729,0
6,-15.1729,78.3113,0
