index,x,y,z
0,-14.4245,79.998,0
1,10.7519,-42.1157,0
2,-4.9483,-102.56,0
3,-84.5758,-46.0108,0
4,-144.788,-65.3129,0
5,-129.418,-4.82721,0
6,-45.4964,88.6141,0
7,0,0,0
